# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 9.983287453651428223e-01 9.974130988121032715e-01
1.000000000000000000e+03 1.209125002787914127e-05 1.161432373919524252e-05
2.000000000000000000e+03 3.029722392966505140e-06 2.901825382650713436e-06
3.000000000000000000e+03 1.786384700608323328e-06 1.731608790578320622e-06
4.000000000000000000e+03 7.736157858744263649e-04 7.742382586002349854e-04
5.000000000000000000e+03 6.485959147539688274e-07 6.101430471971980296e-07
5.000000000000000000e+03 6.485959147539688274e-07 6.101430471971980296e-07
5.018000000000000000e+03 6.485959147539688274e-07 6.101430471971980296e-07
